Capital IQ Company Screening Report > [Financial Ratio Bot] Chemical companies test case,,,,,,,,,,,,,
,,,,,,,,,,,,,
Company Name,Exchange:Ticker,Industry Classifications,P/LTM Diluted EPS Before Extra [Latest] (x),"Day Close Price [Latest] (SGD, Historical rate)",P/BV [Latest] (x),"Total Revenues, 3 Yr CAGR % [LTM] (%)",Return on Equity % [LTM],Current Ratio [LTM],EBITDA Margin % [LTM],Total Asset Turnover [Latest Annual],Total Debt/Capital % [Latest Annual],Exchanges [Primary Listing],Exchanges [Secondary Listings]
"Pinnacle Financial Partners, Inc. (NasdaqGS:PNFP)",NasdaqGS:PNFP,Financials (Primary), 17.4 , 120.51 , 1.47 , 12.8 , 8.76 ,-,-,-,-,Nasdaq Global Select (NasdaqGS),"DB:PFZ
Company: Pinnacle Financial Partners, Inc.
(IQT259933714) - Deutsche Boerse AG (DB)

NasdaqGS:PNFP.P
Company: Pinnacle Financial Partners, Inc.
(IQT669539288) - Nasdaq Global Select (NasdaqGS)"
Pinnacle Indonesia Large Cap ETF (IDX:XPLC),IDX:XPLC,Financials (Primary),-, 0.038 ,-,-,-,-,-,-,-,Indonesia Stock Exchange (IDX),-
Pinnacle Investment Management Group Limited (ASX:PNI),ASX:PNI,Financials (Primary), 42.4 , 11.84 , 9.73 , 23.8 , 25.6 , 1.54 , 0.674 , 0.105 , 15.2 ,Australian Securities Exchange (ASX),-
Pinnacle West Capital Corporation (NYSE:PNW),NYSE:PNW,Utilities (Primary), 16.8 , 111.08 , 1.64 , 0.383 , 10.1 , 0.879 , 42.9 , 0.186 , 54.6 ,New York Stock Exchange (NYSE),"BOVESPA:P1NW34
Company: Pinnacle West Capital Corporation
(IQT652260070) - Bolsa de Valores de Sao Paulo (BOVESPA)

DB:PWC
Company: Pinnacle West Capital Corporation
(IQT20180983) - Deutsche Boerse AG (DB)

LSE:0KIT
Company: Pinnacle West Capital Corporation
(IQT549909406) - London Stock Exchange (LSE)

XTRA:PWC
Company: Pinnacle West Capital Corporation
(IQT137242911) - XETRA Trading Platform (XTRA)"
Pintec Technology Holdings Limited (NasdaqGM:PT),NasdaqGM:PT,Financials (Primary),NM, 1.37 ,NM, (20.9)  , (145.6)  , 1.38 , (32.3)  , 0.298 , 91.7 ,Nasdaq Global Market (NasdaqGM),-
"Pinterest, Inc. (NYSE:PINS)",NYSE:PINS,Communication Services (Primary),NM, 105.8 , 21.0 ,-, (0.412)  , 11.8 , 5.36 , 0.677 , 7.54 ,New York Stock Exchange (NYSE),"BMV:PINS *
Company: Pinterest, Inc.
(IQT628277851) - Bolsa Mexicana de Valores (BMV)"
Pinthong Industrial Park Property Fund (SET:PPF),SET:PPF,Real Estate (Primary); Financials, 13.4 , 0.479 , 1.05 , 0.12 , 7.88 , 33.4 ,-, 0.083 ,-,The Stock Exchange of Thailand (SET),-
Pintofon SICAV S.A. (BME:S2398),BME:S2398,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
"PIOLAX, Inc. (TSE:5988)",TSE:5988,Consumer Discretionary (Primary); Health Care; Industrials; Materials; Materials, 13.5 , 18.69 , 0.579 , (9.6)  , 4.34 , 6.35 , 15.1 , 0.483 , 1.75 ,The Tokyo Stock Exchange (TSE),-
Pioneer Agro Extracts Limited (BSE:519439),BSE:519439,Consumer Staples (Primary), 9.03 ,-, 0.653 ,-, 7.31 , 43.0 ,-,-,-,Mumbai Stock Exchange (BSE),-
"Pioneer Bancorp, Inc. (NasdaqCM:PBFS)",NasdaqCM:PBFS,Financials (Primary),NM, 15.96 , 1.36 ,-, (2.45)  ,-,-,-,-,Nasdaq Capital Market (NasdaqCM),-
Pioneer Credit Limited (ASX:PNC),ASX:PNC,Financials (Primary),NM, 0.468 , 0.462 , (32.7)  , (49.6)  , 1.05 ,-, 0.106 , 77.0 ,Australian Securities Exchange (ASX),-
Pioneer Distilleries Limited (BSE:531879),BSE:531879,Consumer Staples (Primary); Materials; Materials; Utilities,NM, 2.44 ,NM, 7.47 ,NM, 0.221 , (14.5)  , 0.397 , 255.5 ,Mumbai Stock Exchange (BSE),"NSEI:PIONDIST
Company: Pioneer Distilleries Limited
(IQT108468249) - National Stock Exchange of India (NSEI)"
"Pioneer Diversified High Income Fund, Inc. (NYSEAM:HNW)",NYSEAM:HNW,Financials (Primary),NM, 20.23 , 1.06 , (2.25)  , (3.42)  , 0.082 ,-, 0.078 , 30.0 ,NYSE MKT LLC (NYSEAM),-
Pioneer Embroideries Limited (BSE:514300),BSE:514300,Consumer Discretionary (Primary), 7.75 , 0.996 , 1.31 , (4.2)  , 19.0 , 1.57 , 11.8 , 1.25 , 17.9 ,Mumbai Stock Exchange (BSE),"NSEI:PIONEEREMB
Company: Pioneer Embroideries Limited
(IQT46356229) - National Stock Exchange of India (NSEI)"
Pioneer Energy Services Corp.,-,Energy (Primary),-,-,-, (27.3)  , (152.4)  , 1.86 , 2.04 , 0.498 , 59.8 ,-,"DB:YGO
Company: Pioneer Energy Services Corp.
(IQT32441112) - Deutsche Boerse AG (DB)"
"Pioneer Floating Rate Fund, Inc. (NYSE:PHD)",NYSE:PHD,Financials (Primary), 156.0 , 15.96 , 1.06 , (0.752)  , 0.658 , 0.369 ,-, 0.056 , 27.6 ,New York Stock Exchange (NYSE),-
Pioneer Global Group Limited (SEHK:224),SEHK:224,Real Estate (Primary); Consumer Discretionary, 4.3 , 0.189 , 0.17 , (8.42)  , 4.27 , 0.091 , 78.7 , 0.028 , 21.2 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
"Pioneer High Income Fund, Inc. (NYSE:PHT)",NYSE:PHT,Financials (Primary), 3.06 , 13.04 , 1.01 , (4.41)  , 37.6 , 1.79 ,-, 0.076 , 30.5 ,New York Stock Exchange (NYSE),-
Pioneer Investcorp Limited (BSE:507864),BSE:507864,Financials (Primary), 18.8 , 0.706 , 0.372 ,-,-,-,-, 0.169 , 24.3 ,Mumbai Stock Exchange (BSE),-
Pioneer Media Holdings Inc. (CNSX:PNER),CNSX:PNER,Financials (Primary), 5.72 , 0.871 , 1.51 ,-, 51.8 , 2.01 ,-,-,-,-,"DB:6NU
Company: Pioneer Media Holdings Inc.
(IQT670737850) - Deutsche Boerse AG (DB)"
Pioneer Merger Corp. (NasdaqCM:PACX),NasdaqCM:PACX,Financials (Primary),-, 13.29 ,NM,-,-,-,-,-, 109.5 ,Nasdaq Capital Market (NasdaqCM),"NasdaqCM:PACX.U
Company: Pioneer Merger Corp.
(IQT699915515) - Nasdaq Capital Market (NasdaqCM)"
Pioneer Motor Public Company Limited (SET:PIMO),SET:PIMO,Industrials (Primary), 26.5 , 0.141 , 3.97 , 14.5 , 15.8 , 2.44 , 13.3 , 1.14 , 0.587 ,The Stock Exchange of Thailand (SET),"SET:PIMO-R
Company: Pioneer Motor Public Company Limited
(IQT308360693) - The Stock Exchange of Thailand (SET)"
"Pioneer Municipal High Income Advantage Fund, Inc. (NYSE:MAV)",NYSE:MAV,Financials (Primary), 12.9 , 16.43 , 1.0 , (4.95)  , 4.98 , 5.1 ,-, 0.039 , 0.184 ,New York Stock Exchange (NYSE),-
"Pioneer Municipal High Income Fund, Inc. (NYSE:MHI)",NYSE:MHI,Financials (Primary), 27.4 , 17.35 , 0.999 , (2.64)  , 2.52 , 1.52 ,-, 0.046 , 30.8 ,New York Stock Exchange (NYSE),-
Pioneer Natural Resources Company (NYSE:PXD),NYSE:PXD,Energy (Primary),NM, 215.15 , 1.97 , 7.47 , (3.7)  , 0.787 , 16.2 , 0.367 , 26.0 ,New York Stock Exchange (NYSE),"BOVESPA:P1IO34
Company: Pioneer Natural Resources Company
(IQT652260073) - Bolsa de Valores de Sao Paulo (BOVESPA)

DB:PNK
Company: Pioneer Natural Resources Company
(IQT113620499) - Deutsche Boerse AG (DB)

BMV:PXD *
Company: Pioneer Natural Resources Company
(IQT615688136) - Bolsa Mexicana de Valores (BMV)

LSE:0KIX
Company: Pioneer Natural Resources Company
(IQT549909407) - London Stock Exchange (LSE)"
"Pioneer Power Solutions, Inc. (NasdaqCM:PPSI)",NasdaqCM:PPSI,Industrials (Primary), 159.8 , 6.34 , 2.96 , (42.7)  , 2.06 , 2.21 , (17.7)  , 0.783 , 17.8 ,Nasdaq Capital Market (NasdaqCM),-
Pioneering Technology Corp. (TSXV:PTE),TSXV:PTE,Consumer Discretionary (Primary),NM, 0.06 , 0.674 , (23.2)  , (31.7)  , 4.77 , (40.7)  , 0.796 , 23.6 ,-,"DB:2PX
Company: Pioneering Technology Corp.
(IQT541305529) - Deutsche Boerse AG (DB)"
Piovan S.p.A. (BIT:PVN),BIT:PVN,Industrials (Primary); Information Technology; Materials; Materials, 19.3 , 12.98 , 5.16 , 3.78 , 27.4 , 1.43 , 14.7 , 0.912 , 54.2 ,Borsa Italiana (BIT),"DB:PV0
Company: Piovan S.p.A.
(IQT587741497) - Deutsche Boerse AG (DB)"
"PiPEDO HD, Inc. (TSE:3919)",TSE:3919,Information Technology (Primary); Communication Services; Consumer Discretionary; Industrials, 11.2 , 21.73 , 2.99 , 8.25 , 29.0 , 2.21 , 24.4 , 0.858 , 28.1 ,The Tokyo Stock Exchange (TSE),-
Piper Sandler Companies (NYSE:PIPR),NYSE:PIPR,Financials (Primary), 20.1 , 175.1 , 2.19 , 19.8 , 15.4 , 1.92 ,-, 0.683 , 24.5 ,New York Stock Exchange (NYSE),"DB:PJR
Company: Piper Sandler Companies
(IQT20106515) - Deutsche Boerse AG (DB)"
Pipestone Energy Corp. (TSX:PIPE),TSX:PIPE,Energy (Primary),NM, 2.37 , 1.21 , 387.5 , (9.12)  , 0.45 , 13.5 , 0.194 , 42.5 ,The Toronto Stock Exchange (TSX),"DB:2LA
Company: Pipestone Energy Corp.
(IQT597632301) - Deutsche Boerse AG (DB)"
Piquadro S.p.A. (BIT:PQ),BIT:PQ,Consumer Discretionary (Primary),NM, 3.25 , 2.05 , 5.56 , (9.91)  , 1.8 , (1.7)  , 0.565 , 63.0 ,Borsa Italiana (BIT),"DB:4LZ
Company: Piquadro S.p.A.
(IQT39099675) - Deutsche Boerse AG (DB)

LSE:0HPP
Company: Piquadro S.p.A.
(IQT39618564) - London Stock Exchange (LSE)"
Piraeus Financial Holdings S.A. (ATSE:TPEIR),ATSE:TPEIR,Financials (Primary); Consumer Discretionary; Industrials; Information Technology; Real Estate; Utilities,NM, 2.39 , 0.011 , 123.3 , (11.7)  ,-,-,-,-,-,"DB:BKP0
Company: Piraeus Financial Holdings S.A.
(IQT289172327) - Deutsche Boerse AG (DB)

DB:BKP
Company: Piraeus Financial Holdings S.A.
(IQT243075173) - Deutsche Boerse AG (DB)"
Piraeus Port Authority S.A. (ATSE:PPA),ATSE:PPA,Industrials (Primary), 18.7 , 31.69 , 2.01 , 6.02 , 11.0 , 4.17 , 45.1 , 0.279 , 32.2 ,-,"LSE:0FHO
Company: Piraeus Port Authority S.A.
(IQT38006132) - London Stock Exchange (LSE)"
Piramal Enterprises Limited (BSE:500302),BSE:500302,Financials (Primary); Consumer Staples; Health Care, 43.5 , 43.69 , 1.61 , 6.11 , 4.3 , 1.49 , 58.4 , 0.171 , 53.0 ,Mumbai Stock Exchange (BSE),"NSEI:PEL
Company: Piramal Enterprises Limited
(IQT46356266) - National Stock Exchange of India (NSEI)"
Pirelli & C. S.p.A. (BIT:PIRC),BIT:PIRC,Consumer Discretionary (Primary); Financials, 158.4 , 7.93 , 1.11 , (6.67)  , 1.01 , 1.52 , 13.8 , 0.328 , 56.8 ,Borsa Italiana (BIT),"DB:2PI
Company: Pirelli & C. S.p.A.
(IQT539422991) - Deutsche Boerse AG (DB)

LSE:0P1R
Company: Pirelli & C. S.p.A.
(IQT533928654) - London Stock Exchange (LSE)"
Piscina Oasis Inversiones SICAV SA (BME:S3939),BME:S3939,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Piscines Desjoyaux SA (ENXTPA:ALPDX),ENXTPA:ALPDX,Consumer Discretionary (Primary); Industrials, 18.7 , 46.62 , 3.4 , 8.68 , 19.5 , 2.18 , 22.5 , 1.03 , 18.0 ,Euronext Paris (ENXTPA),-
"Pistrincs 2004 SICAV, SA (BME:S2400)",BME:S2400,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
PITECO S.p.A. (BIT:PITE),BIT:PITE,Information Technology (Primary), 24.7 , 15.12 , 4.21 , 13.9 , 18.8 , 1.01 , 27.8 , 0.228 , 63.5 ,Borsa Italiana (BIT),-
Pithampur Poly Products Limited (BSE:530683),BSE:530683,Materials (Primary); Materials (Primary),-,-,-,-,-,-,-,-,-,Mumbai Stock Exchange (BSE),-
Pitney Bowes Inc. (NYSE:PBI),NYSE:PBI,Industrials (Primary); Information Technology,NM, 11.94 , 81.6 , 3.88 , (3.16)  , 1.13 , 8.5 , 0.665 , 97.7 ,New York Stock Exchange (NYSE),"DB:PBW
Company: Pitney Bowes Inc.
(IQT20196136) - Deutsche Boerse AG (DB)"
Pitona 2005 Sicav S A (BME:S3730),BME:S3730,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Pitti Engineering Limited (BSE:513519),BSE:513519,Industrials (Primary); Consumer Discretionary; Materials; Materials, 14.1 , 2.28 , 1.72 , 10.9 , 13.0 , 1.13 , 19.0 , 0.799 , 57.8 ,Mumbai Stock Exchange (BSE),"NSEI:PITTIENG
Company: Pitti Engineering Limited
(IQT46355931) - National Stock Exchange of India (NSEI)"
Pittler Maschinenfabrik AG (DB:PIT),DB:PIT,Industrials (Primary),NM, 3.68 , 0.758 , (14.3)  , (2.85)  , 2.38 , (0.65)  , 0.38 , 2.98 ,Deutsche Boerse AG (DB),-
Pivotal Investment Corporation III (NYSE:PICC),NYSE:PICC,Financials (Primary),-, 13.08 ,NM,-,-,-,-,-,-,New York Stock Exchange (NYSE),"NYSE:PICC.U
Company: Pivotal Investment Corporation III
(IQT701487597) - New York Stock Exchange (NYSE)"
Pivotal Systems Corporation (ASX:PVS),ASX:PVS,Information Technology (Primary),NM, 1.63 , 4.99 , 12.6 , (35.7)  , 3.07 , (37.7)  , 0.628 , 11.6 ,Australian Securities Exchange (ASX),-
Pix Transmissions Limited (BSE:500333),BSE:500333,Industrials (Primary); Consumer Discretionary; Information Technology, 11.3 , 11.59 , 2.44 , 15.2 , 24.2 , 2.56 , 28.6 , 0.964 , 19.2 ,Mumbai Stock Exchange (BSE),-
Pixela Corporation (TSE:6731),TSE:6731,Information Technology (Primary); Consumer Discretionary,NM, 0.292 , 1.83 , 24.3 , (65.1)  , 3.88 , (14.9)  , 1.75 ,-,The Tokyo Stock Exchange (TSE),-
"Pixelworks, Inc. (NasdaqGM:PXLW)",NasdaqGM:PXLW,Information Technology (Primary); Financials,NM, 4.81 , 3.76 , (20.8)  , (63.8)  , 3.32 , (65.4)  , 0.598 , 11.9 ,Nasdaq Global Market (NasdaqGM),"DB:PXLX
Company: Pixelworks, Inc.
(IQT112661499) - Deutsche Boerse AG (DB)"
Pixium Vision SA (ENXTPA:ALPIX),ENXTPA:ALPIX,Health Care (Primary),NM, 1.6 , 10.4 , (6.21)  , (223.6)  , 3.35 ,-, 0.141 , 65.4 ,Euronext Paris (ENXTPA),"DB:PXH
Company: Pixium Vision SA
(IQT266372244) - Deutsche Boerse AG (DB)

LSE:0QVB
Company: Pixium Vision SA
(IQT267461878) - London Stock Exchange (LSE)"
PIXTA Inc. (TSE:3416),TSE:3416,Consumer Discretionary (Primary),NM, 13.09 , 3.43 , 4.31 , (12.3)  , 1.5 , 7.11 , 1.25 , 33.5 ,The Tokyo Stock Exchange (TSE),-
Pizu Group Holdings Limited (SEHK:8053),SEHK:8053,Industrials (Primary); Materials; Materials, 7.3 , 0.109 , 2.65 , 14.8 , 24.7 , 1.01 , 28.5 , 0.759 , 43.4 ,The Stock Exchange of Hong Kong Ltd. (SEHK),-
Pizza Pizza Royalty Corp. (TSX:PZA),TSX:PZA,Consumer Discretionary (Primary); Financials, 15.0 , 11.89 , 1.22 , (4.97)  , 8.16 , 3.18 ,-, 0.088 , 14.0 ,The Toronto Stock Exchange (TSX),-
PJSC LSR Group (LSE:LSRG),LSE:LSRG,Real Estate (Primary); Industrials; Materials; Materials, 6.47 , 2.81 , 0.848 , (5.18)  , 13.7 , 2.77 , 20.4 , 0.431 , 53.2 ,London Stock Exchange (LSE),"DB:3LSA
Company: PJSC LSR Group
(IQT39099663) - Deutsche Boerse AG (DB)

LSE:54UD
Company: PJSC LSR Group
(IQT38238214) - London Stock Exchange (LSE)"
PJSC LUKOIL (MISX:LKOH),MISX:LKOH,Energy (Primary); Consumer Discretionary; Industrials; Materials; Materials; Utilities, 21.3 , 125.82 , 1.03 , (2.33)  , 5.07 , 1.54 , 13.6 , 0.923 , 13.8 ,-,"DB:LUK
Company: PJSC LUKOIL
(IQT20199461) - Deutsche Boerse AG (DB)

BMV:LKOD N
Company: PJSC LUKOIL
(IQT250638939) - Bolsa Mexicana de Valores (BMV)

LSE:LKOD
Company: PJSC LUKOIL
(IQT20169618) - London Stock Exchange (LSE)

LSE:LKOH
Company: PJSC LUKOIL
(IQT20169616) - London Stock Exchange (LSE)

XTRA:LUK
Company: PJSC LUKOIL
(IQT32517109) - XETRA Trading Platform (XTRA)"
PJSC Tatneft (MISX:TATN),MISX:TATN,Energy (Primary); Consumer Discretionary; Financials; Industrials; Materials; Materials, 9.92 , 9.88 , 1.39 , 3.53 , 14.7 , 0.992 , 25.4 , 0.576 , 5.44 ,-,"DB:TTFB
Company: PJSC Tatneft
(IQT30239674) - Deutsche Boerse AG (DB)

LSE:ATAD
Company: PJSC Tatneft
(IQT30088310) - London Stock Exchange (LSE)"
PJT Partners Inc. (NYSE:PJT),NYSE:PJT,Financials (Primary), 15.7 , 95.69 , 11.3 , 27.5 , 36.3 , 2.37 ,-, 0.991 , 20.0 ,New York Stock Exchange (NYSE),"DB:1PJ
Company: PJT Partners Inc.
(IQT316976137) - Deutsche Boerse AG (DB)

LSE:0KEC
Company: PJT Partners Inc.
(IQT550620180) - London Stock Exchange (LSE)"
Pkp Cargo S.A. (WSE:PKP),WSE:PKP,Industrials (Primary),NM, 8.01 , 0.327 , (5.66)  , (5.71)  , 0.736 , 10.9 , 0.524 , 45.1 ,-,"LSE:0QI0
Company: Pkp Cargo S.A.
(IQT252053709) - London Stock Exchange (LSE)"
PKS Holdings Limited (ASX:PKS),ASX:PKS,Health Care (Primary), 254.6 , 0.396 , 2.46 ,-, 1.1 , 2.18 , (5.05)  , 0.154 , 0.151 ,Australian Securities Exchange (ASX),-
PKSHA Technology Inc. (TSE:3993),TSE:3993,Information Technology (Primary), 47.2 , 31.27 , 2.8 , 23.4 , 6.28 , 17.4 , 16.3 , 0.237 , 7.27 ,The Tokyo Stock Exchange (TSE),"DB:762
Company: PKSHA Technology Inc.
(IQT670658139) - Deutsche Boerse AG (DB)"
"PKU HealthCare Corp.,Ltd. (SZSE:000788)",SZSE:000788,Health Care (Primary), 76.9 , 1.38 , 3.03 , (1.27)  , 4.04 , 2.06 , 5.06 , 0.83 , 16.5 ,Shenzhen Stock Exchange (SZSE),-
Placoplatre SA (ENXTPA:MLPLC),ENXTPA:MLPLC,Industrials (Primary); Materials; Materials,-, 953.24 ,-,-,-,-,-,-,-,Euronext Paris (ENXTPA),-
"PLAID,Inc. (TSE:4165)",TSE:4165,Information Technology (Primary); Communication Services,NM, 33.78 , 62.1 ,-, (86.5)  , 2.44 , (26.3)  , 1.52 , 35.9 ,The Tokyo Stock Exchange (TSE),-
"Plains All American Pipeline, L.P. (NasdaqGS:PAA)",NasdaqGS:PAA,Energy (Primary), 17.0 , 15.0 , 1.06 , (5.75)  , 6.92 , 0.946 , 8.21 , 0.876 , 52.1 ,Nasdaq Global Select (NasdaqGS),"LSE:0S3F
Company: Plains All American Pipeline, L.P.
(IQT550620222) - London Stock Exchange (LSE)"
"Plains GP Holdings, L.P. (NasdaqGS:PAGP)",NasdaqGS:PAGP,Energy (Primary),NM, 15.68 , 1.5 , (5.75)  , 5.66 , 0.946 , 7.19 , 0.833 , 48.6 ,Nasdaq Global Select (NasdaqGS),"DB:PG81
Company: Plains GP Holdings, L.P.
(IQT248933130) - Deutsche Boerse AG (DB)"
Plan B Media Public Company Limited (SET:PLANB),SET:PLANB,Communication Services (Primary); Information Technology, 254.9 , 0.259 , 4.42 , 7.18 , 1.04 , 0.807 , 15.5 , 0.373 , 45.9 ,The Stock Exchange of Thailand (SET),"SET:PLANB-R
Company: Plan B Media Public Company Limited
(IQT284788888) - The Stock Exchange of Thailand (SET)"
Plan Optik AG (XTRA:P4O),XTRA:P4O,Information Technology (Primary),NM, 2.45 , 0.88 , 4.41 , (2.9)  , 4.54 , 5.05 , 0.793 , 22.6 ,XETRA Trading Platform (XTRA),"DB:P4O
Company: Plan Optik AG
(IQT25141359) - Deutsche Boerse AG (DB)"
Planet Communications Asia Public Company Limited (SET:PLANET),SET:PLANET,Information Technology (Primary); Industrials, 40.6 , 0.124 , 1.72 , (13.0)  , 4.35 , 2.31 , 13.5 , 0.714 , 33.9 ,The Stock Exchange of Thailand (SET),"SET:PLANET-R
Company: Planet Communications Asia Public Company Limited
(IQT266355040) - The Stock Exchange of Thailand (SET)"
"Planet Fitness, Inc. (NYSE:PLNT)",NYSE:PLNT,Consumer Discretionary (Primary); Financials,NM, 100.86 ,NM, (8.41)  ,NM, 4.83 , 32.9 , 0.204 , 156.4 ,New York Stock Exchange (NYSE),"DB:3PL
Company: Planet Fitness, Inc.
(IQT309409192) - Deutsche Boerse AG (DB)

LSE:0KJD
Company: Planet Fitness, Inc.
(IQT550484950) - London Stock Exchange (LSE)"
Planet Green Holdings Corp. (NYSEAM:PLAG),NYSEAM:PLAG,Consumer Staples (Primary); Communication Services; Materials; Materials,NM, 2.28 , 0.922 , 5.05 , (39.3)  , 1.57 , (61.0)  , 0.152 , 0.171 ,NYSE MKT LLC (NYSEAM),"DB:A501
Company: Planet Green Holdings Corp.
(IQT82653506) - Deutsche Boerse AG (DB)"
Planet Ventures Inc. (TSXV:PXI),TSXV:PXI,Financials (Primary); Materials; Materials, 13.7 , 0.223 , 0.906 , (3.34)  , 8.21 , 11.5 ,-,-, 1.59 ,-,"DB:P6U1
Company: Planet Ventures Inc.
(IQT542838894) - Deutsche Boerse AG (DB)"
Planetel S.p.A. (BIT:PLT),BIT:PLT,Communication Services (Primary); Information Technology, 34.3 , 9.29 , 2.13 ,-, 9.85 , 2.24 , 17.0 , 0.542 , 43.6 ,Borsa Italiana (BIT),"DB:0A7
Company: Planetel S.p.A.
(IQT670621715) - Deutsche Boerse AG (DB)"
PlanetMedia SA (ENXTPA:ALPLA),ENXTPA:ALPLA,Communication Services (Primary),NM, 1.4 , 0.652 , (10.9)  , (19.0)  , 1.27 , 28.8 , 0.426 , 44.2 ,Euronext Paris (ENXTPA),"DB:2PF
Company: PlanetMedia SA
(IQT269295919) - Deutsche Boerse AG (DB)"
Planetree International Development Limited (SEHK:613),SEHK:613,Real Estate (Primary); Financials, 14.6 , 0.109 , 0.346 , 7.71 , 2.26 , 3.32 , 37.7 , 0.081 , 13.2 ,The Stock Exchange of Hong Kong Ltd. (SEHK),"DB:YUIA
Company: Planetree International Development Limited
(IQT20143403) - Deutsche Boerse AG (DB)"
"Planigrupo LATAM, S.A.B. de C.V. (BMV:PLANI *)",BMV:PLANI *,Real Estate (Primary),NM,-, 1.09 , 1.58 , (1.49)  , 2.07 , 53.5 , 0.092 , 52.6 ,Bolsa Mexicana de Valores (BMV),-
Plano & Plano Desenvolvimento Imobiliário S.A. (BOVESPA:PLPL3),BOVESPA:PLPL3,Consumer Discretionary (Primary), 8.22 , 1.75 , 4.79 ,-, 86.1 , 5.68 , 18.1 , 1.09 , 56.0 ,Bolsa de Valores de Sao Paulo (BOVESPA),-
"Planoles Inversiones, SICAV, S.A. (BME:S3450)",BME:S3450,Financials (Primary),-,-,-,-,-,-,-,-,-,Bolsas y Mercados Espanoles (BME),-
Plant & Co. Brands Ltd. (CNSX:VEGN),CNSX:VEGN,Consumer Discretionary (Primary),NM, 0.283 , 2.43 ,-, (120.2)  , 3.29 ,-, 0.031 , 1.54 ,-,"DB:3CMB
Company: Plant & Co. Brands Ltd.
(IQT574378135) - Deutsche Boerse AG (DB)"
Plant Advanced Technologies SA (ENXTPA:ALPAT),ENXTPA:ALPAT,Health Care (Primary),-, 35.25 ,-, 1.88 , (9.13)  , 1.91 , (59.0)  , 0.131 , 22.7 ,Euronext Paris (ENXTPA),-
"PLANT Co.,Ltd. (TSE:7646)",TSE:7646,Consumer Staples (Primary), 4.21 , 8.92 , 0.389 , 3.25 , 9.66 , 1.66 , 3.34 , 2.31 , 42.7 ,The Tokyo Stock Exchange (TSE),-
Plant Health Care plc (AIM:PHC),AIM:PHC,Materials (Primary); Materials (Primary); Industrials,NM, 0.272 , 4.53 , (4.89)  , (31.4)  , 4.21 , (49.4)  , 0.514 , 10.3 ,-,"DB:PC5
Company: Plant Health Care plc
(IQT243101893) - Deutsche Boerse AG (DB)"
Planter's Polysacks Limited (BSE:523105),BSE:523105,Industrials (Primary),NM, 1.24 ,NM,-,-,-,-,-,NM,Mumbai Stock Exchange (BSE),-
PlantFuel Life Inc. (CNSX:FUEL),CNSX:FUEL,Consumer Staples (Primary),NM, 0.316 , 1.35 ,-, (19.4)  , 5.27 ,-, 0.066 , 88.1 ,-,"DB:BR1
Company: PlantFuel Life Inc.
(IQT635623265) - Deutsche Boerse AG (DB)"
"Plantronics, Inc. (NYSE:POLY)",NYSE:POLY,Information Technology (Primary); Consumer Discretionary,NM, 57.12 ,NM, 26.3 ,NM, 1.21 , 13.7 , 0.702 , 104.1 ,New York Stock Exchange (NYSE),"DB:PTM
Company: Plantronics, Inc.
(IQT127517063) - Deutsche Boerse AG (DB)"
PlantX Life Inc. (CNSX:VEGA),CNSX:VEGA,Consumer Discretionary (Primary),-, 0.517 , 82.6 ,-,-, 1.04 ,-,-,-,-,"DB:WNT1
Company: PlantX Life Inc.
(IQT682392957) - Deutsche Boerse AG (DB)"
Plascar Participações Industriais S.A. (BOVESPA:PLAS3),BOVESPA:PLAS3,Consumer Discretionary (Primary),NM, 5.27 ,NM, 1.53 ,NM, 0.601 , (9.55)  , 0.597 ," 9,453.2 ",Bolsa de Valores de Sao Paulo (BOVESPA),-
Plastiblends India Limited (BSE:523648),BSE:523648,Materials (Primary); Materials (Primary), 18.0 , 4.79 , 2.04 , 0.555 , 12.2 , 2.69 , 11.9 , 1.34 , 9.64 ,Mumbai Stock Exchange (BSE),"NSEI:PLASTIBLEN
Company: Plastiblends India Limited
(IQT46355830) - National Stock Exchange of India (NSEI)"
"Plásticos Compuestos, S.A. (BME:KOM)",BME:KOM,Materials (Primary); Materials (Primary), 139.3 , 3.91 , 1.75 ,-,-,-,-, 1.25 , 43.4 ,Bolsas y Mercados Espanoles (BME),-
Plastiques du Val de Loire (ENXTPA:PVL),ENXTPA:PVL,Materials (Primary); Materials (Primary); Consumer Discretionary,NM, 11.68 , 0.663 , 0.189 , (4.77)  , 1.41 , 3.9 , 0.815 , 53.7 ,Euronext Paris (ENXTPA),"LSE:0ROS
Company: Plastiques du Val de Loire
(IQT243127432) - London Stock Exchange (LSE)"
Plastoform Holdings Limited (SGX:AYD),SGX:AYD,Consumer Discretionary (Primary); Information Technology,NM,-,NM, (71.6)  ,NM, 0.086 , (70.5)  , 1.77 ,NM,Singapore Exchange (SGX),-
"Plat'Home Co., Ltd. (TSE:6836)",TSE:6836,Information Technology (Primary),NM, 15.56 , 0.641 , (1.72)  , (25.1)  , 2.51 ,-, 1.56 ,-,The Tokyo Stock Exchange (TSE),-
