Capital IQ Company Screening Report > [Financial Ratio Bot] Chemical companies test case,,,,,,,,,,,,,
,,,,,,,,,,,,,
Company Name,Exchange:Ticker,Industry Classifications,P/LTM Diluted EPS Before Extra [Latest] (x),"Day Close Price [Latest] (SGD, Historical rate)",P/BV [Latest] (x),"Total Revenues, 3 Yr CAGR % [LTM] (%)",Return on Equity % [LTM],Current Ratio [LTM],EBITDA Margin % [LTM],Total Asset Turnover [Latest Annual],Total Debt/Capital % [Latest Annual],Exchanges [Primary Listing],Exchanges [Secondary Listings]
iShares Trust - iShares Broad USD Investment Grade Corporate Bond ETF (NasdaqGM:USIG),NasdaqGM:USIG,Financials (Primary),-, 81.21 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:USIG *
Company: iShares Trust - iShares Broad USD Investment Grade Corporate Bond ETF
(IQT79077592) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares China Large-Cap ETF (ARCA:FXI),ARCA:FXI,Financials (Primary), 4.94 , 63.4 , 0.957 , (0.087)  ,-, 1.06 ,-, 0.027 , 3.35 ,-,"BMV:FXI *
Company: iShares Trust - iShares China Large-Cap ETF
(IQT32800456) - Bolsa Mexicana de Valores (BMV)

LSE:0JFD
Company: iShares Trust - iShares China Large-Cap ETF
(IQT550928494) - London Stock Exchange (LSE)"
iShares Trust - iShares Cohen & Steers REIT ETF (BATS:ICF),BATS:ICF,Financials (Primary),NM, 88.52 , 1.34 , (13.4)  , (17.9)  , 5.98 ,-, 0.031 , 2.95 ,-,"BMV:ICF *
Company: iShares Trust - iShares Cohen & Steers REIT ETF
(IQT231867442) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core 1-5 Year USD Bond ETF (NasdaqGM:ISTB),NasdaqGM:ISTB,Financials (Primary),-, 68.81 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares Core 10+ Year USD Bond ETF (ARCA:ILTB),ARCA:ILTB,Financials (Primary),-, 96.75 ,-,-,-,-,-,-,-,-,"BMV:ILTB *
Company: iShares Trust - iShares Core 10+ Year USD Bond ETF
(IQT414296751) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core Conservative Allocation ETF (ARCA:AOK),ARCA:AOK,Financials (Primary),-, 53.41 ,-,-,-,-,-,-,-,-,"BMV:AOK *
Company: iShares Trust - iShares Core Conservative Allocation ETF
(IQT670431417) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core Dividend Growth ETF (ARCA:DGRO),ARCA:DGRO,Financials (Primary),-, 67.51 ,-,-,-,-,-,-,-,-,"BMV:DGRO *
Company: iShares Trust - iShares Core Dividend Growth ETF
(IQT289663083) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core High Dividend ETF (ARCA:HDV),ARCA:HDV,Financials (Primary),-, 129.54 ,-,-,-,-,-,-,-,-,"BMV:HDV *
Company: iShares Trust - iShares Core High Dividend ETF
(IQT212585254) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core MSCI EAFE ETF (BATS:IEFA),BATS:IEFA,Financials (Primary),-, 101.27 ,-,-,-,-,-,-,-,-,"BMV:IEFA *
Company: iShares Trust - iShares Core MSCI EAFE ETF
(IQT231867440) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core MSCI Europe ETF (ARCA:IEUR),ARCA:IEUR,Financials (Primary),-, 77.47 ,-,-,-,-,-,-,-,-,"BMV:IEUR *
Company: iShares Trust - iShares Core MSCI Europe ETF
(IQT325788851) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core MSCI Pacific ETF (ARCA:IPAC),ARCA:IPAC,Financials (Primary),-, 89.64 ,-,-,-,-,-,-,-,-,"BMV:IPAC *
Company: iShares Trust - iShares Core MSCI Pacific ETF
(IQT325788852) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core MSCI Total International Stock ETF (NasdaqGM:IXUS),NasdaqGM:IXUS,Financials (Primary),-, 99.04 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:IXUS *
Company: iShares Trust - iShares Core MSCI Total International Stock ETF
(IQT231867444) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core S&P 500 ETF (ARCA:IVV),ARCA:IVV,Financials (Primary), 3.07 , 576.49 , 1.08 , 12.0 , 43.3 , 1.26 ,-, 0.017 , 0.586 ,-,"BMV:IVV *
Company: iShares Trust - iShares Core S&P 500 ETF
(IQT250436214) - Bolsa Mexicana de Valores (BMV)

LSE:0JFF
Company: iShares Trust - iShares Core S&P 500 ETF
(IQT549551142) - London Stock Exchange (LSE)"
iShares Trust - iShares Core S&P Mid-Cap ETF (ARCA:IJH),ARCA:IJH,Financials (Primary), 2.28 , 361.24 , 1.04 , 1.25 , 58.0 , 1.05 ,-, 0.013 , 3.47 ,-,"BMV:IJH *
Company: iShares Trust - iShares Core S&P Mid-Cap ETF
(IQT31775290) - Bolsa Mexicana de Valores (BMV)

LSE:0JG6
Company: iShares Trust - iShares Core S&P Mid-Cap ETF
(IQT550738967) - London Stock Exchange (LSE)"
iShares Trust - iShares Core S&P Small-Cap ETF (ARCA:IJR),ARCA:IJR,Financials (Primary), 2.29 , 151.58 , 1.05 , 11.3 , 62.6 , 1.36 ,-, 0.012 , 4.16 ,-,"BMV:IJR *
Company: iShares Trust - iShares Core S&P Small-Cap ETF
(IQT31775306) - Bolsa Mexicana de Valores (BMV)

LSE:0JH3
Company: iShares Trust - iShares Core S&P Small-Cap ETF
(IQT550739919) - London Stock Exchange (LSE)"
iShares Trust - iShares Core S&P Total U.S. Stock Market ETF (ARCA:ITOT),ARCA:ITOT,Financials (Primary), 2.97 , 132.66 , 1.08 , 29.1 , 45.5 , 1.08 ,-, 0.015 , 1.82 ,-,"BMV:ITOT *
Company: iShares Trust - iShares Core S&P Total U.S. Stock Market ETF
(IQT60464245) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core S&P U.S. Growth ETF (NasdaqGM:IUSG),NasdaqGM:IUSG,Financials (Primary), 2.78 , 135.25 , 1.1 , 30.1 , 47.8 , 1.36 ,-, 0.011 , 0.271 ,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares Core S&P U.S. Value ETF (NasdaqGM:IUSV),NasdaqGM:IUSV,Financials (Primary), 3.3 , 96.53 , 1.05 , 39.5 , 40.3 , 1.92 ,-, 0.024 , 0.297 ,Nasdaq Global Market (NasdaqGM),"BMV:IUSV *
Company: iShares Trust - iShares Core S&P U.S. Value ETF
(IQT199108366) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core Total USD Bond Market ETF (NasdaqGM:IUSB),NasdaqGM:IUSB,Financials (Primary),-, 71.74 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares Core U.S. Aggregate Bond ETF (ARCA:AGG),ARCA:AGG,Financials (Primary), 146.5 , 154.67 , 0.995 , 11.3 , 0.72 , 1.09 ,-, 0.018 , 1.6 ,-,"BMV:AGG *
Company: iShares Trust - iShares Core U.S. Aggregate Bond ETF
(IQT31775364) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Core U.S. REIT ETF (ARCA:USRT),ARCA:USRT,Financials (Primary),-, 78.94 ,-,-,-,-,-,-,-,-,"BMV:USRT *
Company: iShares Trust - iShares Core U.S. REIT ETF
(IQT429928494) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Currency Hedged MSCI EAFE ETF (BATS:HEFA),BATS:HEFA,Financials (Primary),-, 46.58 ,-,-,-,-,-,-,-,-,"BMV:HEFA *
Company: iShares Trust - iShares Currency Hedged MSCI EAFE ETF
(IQT309119717) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Currency Hedged MSCI Eurozone ETF (ARCA:HEZU),ARCA:HEZU,Financials (Primary),-, 49.08 ,-,-,-,-,-,-,-,-,"BMV:HEZU *
Company: iShares Trust - iShares Currency Hedged MSCI Eurozone ETF
(IQT289472662) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Currency Hedged MSCI Germany ETF (NasdaqGM:HEWG),NasdaqGM:HEWG,Financials (Primary),-, 44.9 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:HEWG *
Company: iShares Trust - iShares Currency Hedged MSCI Germany ETF
(IQT289472664) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Currency Hedged MSCI Japan ETF (ARCA:HEWJ),ARCA:HEWJ,Financials (Primary),-, 52.38 ,-,-,-,-,-,-,-,-,"BMV:HEWJ *
Company: iShares Trust - iShares Currency Hedged MSCI Japan ETF
(IQT289472663) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Currency Hedged MSCI Mexico ETF (ARCA:HEWW),ARCA:HEWW,Financials (Primary),-, 24.05 ,-,-,-,-,-,-,-,-,"BMV:HEWW *
Company: iShares Trust - iShares Currency Hedged MSCI Mexico ETF
(IQT670123740) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Dow Jones U.S. ETF (ARCA:IYY),ARCA:IYY,Financials (Primary), 13.4 , 144.82 , 1.32 , 1.66 , 10.0 , 1.18 ,-, 0.019 , 2.12 ,-,"BMV:IYY *
Company: iShares Trust - iShares Dow Jones U.S. ETF
(IQT107843561) - Bolsa Mexicana de Valores (BMV)

LSE:0JH7
Company: iShares Trust - iShares Dow Jones U.S. ETF
(IQT550739394) - London Stock Exchange (LSE)"
iShares Trust - iShares Emerging Markets Infrastructure ETF (NasdaqGM:EMIF),NasdaqGM:EMIF,Financials (Primary),-, 33.41 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:EMIF *
Company: iShares Trust - iShares Emerging Markets Infrastructure ETF
(IQT111735291) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares ESG Advanced High Yield Corporate Bond ETF (NasdaqGM:HYXF),NasdaqGM:HYXF,Financials (Primary),-, 70.49 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares ESG Advanced MSCI EAFE ETF (NasdaqGM:DMXF),NasdaqGM:DMXF,Financials (Primary),-, 91.59 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares ESG Aware 1-5 Year USD Corporate Bond ETF (NasdaqGM:SUSB),NasdaqGM:SUSB,Financials (Primary),-, 34.94 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:SUSB *
Company: iShares Trust - iShares ESG Aware 1-5 Year USD Corporate Bond ETF
(IQT610139485) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares ESG Aware MSCI EAFE ETF (NasdaqGM:ESGD),NasdaqGM:ESGD,Financials (Primary),-, 107.03 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:ESGD *
Company: iShares Trust - iShares ESG Aware MSCI EAFE ETF
(IQT610139479) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares ESG Aware MSCI USA ETF (NasdaqGM:ESGU),NasdaqGM:ESGU,Financials (Primary),-, 132.03 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:ESGU *
Company: iShares Trust - iShares ESG Aware MSCI USA ETF
(IQT610139480) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares ESG Aware MSCI USA Small-Cap ETF (BATS:ESML),BATS:ESML,Financials (Primary),-, 54.33 ,-,-,-,-,-,-,-,-,"BMV:ESML *
Company: iShares Trust - iShares ESG Aware MSCI USA Small-Cap ETF
(IQT610139488) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares ESG Aware U.S. Aggregate Bond ETF (ARCA:EAGG),ARCA:EAGG,Financials (Primary),-, 74.15 ,-,-,-,-,-,-,-,-,"BMV:EAGG *
Company: iShares Trust - iShares ESG Aware U.S. Aggregate Bond ETF
(IQT610139490) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares ESG Aware USD Corporate Bond ETF (NasdaqGM:SUSC),NasdaqGM:SUSC,Financials (Primary),-, 37.15 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares ESG MSCI EM Leaders ETF (NasdaqGM:LDEM),NasdaqGM:LDEM,Financials (Primary),-, 88.42 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:LDEM *
Company: iShares Trust - iShares ESG MSCI EM Leaders ETF
(IQT670581706) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares ESG MSCI USA Leaders ETF (NasdaqGM:SUSL),NasdaqGM:SUSL,Financials (Primary),-, 100.62 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares Europe ETF (ARCA:IEV),ARCA:IEV,Financials (Primary), 3.45 , 72.25 , 1.08 , (25.8)  , 35.7 , 2.35 ,-, 0.025 , 0.5 ,-,"BMV:IEV *
Company: iShares Trust - iShares Europe ETF
(IQT31775307) - Bolsa Mexicana de Valores (BMV)

LSE:0A13
Company: iShares Trust - iShares Europe ETF
(IQT610697236) - London Stock Exchange (LSE)"
iShares Trust - iShares Expanded Tech-Software Sector ETF (BATS:IGV),BATS:IGV,Financials (Primary), 2.65 , 528.12 , 1.14 , 40.3 , 53.6 , 1.02 ,-, 0.004 , 4.26 ,-,"BMV:IGV *
Company: iShares Trust - iShares Expanded Tech-Software Sector ETF
(IQT573328760) - Bolsa Mexicana de Valores (BMV)

LSE:0U5Z
Company: iShares Trust - iShares Expanded Tech-Software Sector ETF
(IQT585321693) - London Stock Exchange (LSE)"
iShares Trust - iShares Exponential Technologies ETF (NasdaqGM:XT),NasdaqGM:XT,Financials (Primary),-, 85.09 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:XT *
Company: iShares Trust - iShares Exponential Technologies ETF
(IQT544273234) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Fallen Angels USD Bond ETF (NasdaqGM:FALN),NasdaqGM:FALN,Financials (Primary),-, 40.11 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares Floating Rate Bond ETF (BATS:FLOT),BATS:FLOT,Financials (Primary),-, 68.24 ,-,-,-,-,-,-,-,-,"BMV:FLOT *
Company: iShares Trust - iShares Floating Rate Bond ETF
(IQT171747096) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Genomics Immunology and Healthcare ETF (ARCA:IDNA),ARCA:IDNA,Financials (Primary),-, 69.03 ,-,-,-,-,-,-,-,-,"BMV:IDNA *
Company: iShares Trust - iShares Genomics Immunology and Healthcare ETF
(IQT670601089) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Global 100 ETF (ARCA:IOO),ARCA:IOO,Financials (Primary), 3.33 , 95.26 , 1.08 , 4.62 , 39.8 , 12.8 ,-, 0.022 ,-,-,"BMV:IOO *
Company: iShares Trust - iShares Global 100 ETF
(IQT31775293) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Global Clean Energy ETF (NasdaqGM:ICLN),NasdaqGM:ICLN,Financials (Primary),-, 31.77 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:ICLN *
Company: iShares Trust - iShares Global Clean Energy ETF
(IQT111735290) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Global Comm Services ETF (ARCA:IXP),ARCA:IXP,Financials (Primary), 2.66 , 116.87 , 1.08 , (34.2)  , 47.7 , 1.35 ,-, 0.015 , 0.849 ,-,"BMV:IXP *
Company: iShares Trust - iShares Global Comm Services ETF
(IQT60464244) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Global Consumer Discretionary ETF (ARCA:RXI),ARCA:RXI,Financials (Primary),-, 230.76 ,-,-,-,-,-,-,-,-,"BMV:RXI *
Company: iShares Trust - iShares Global Consumer Discretionary ETF
(IQT111735287) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Global Consumer Staples ETF (ARCA:KXI),ARCA:KXI,Financials (Primary),-, 82.29 ,-,-,-,-,-,-,-,-,"BMV:KXI *
Company: iShares Trust - iShares Global Consumer Staples ETF
(IQT111735288) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Global Energy ETF (ARCA:IXC),ARCA:IXC,Financials (Primary), 4.41 , 35.65 , 1.11 , 11.6 , 34.2 , 2.74 ,-, 0.053 ,-,-,"BMV:IXC *
Company: iShares Trust - iShares Global Energy ETF
(IQT111735284) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Global Financials ETF (ARCA:IXG),ARCA:IXG,Financials (Primary), 3.92 , 104.69 , 1.07 , (16.8)  , 38.3 , 2.18 ,-, 0.022 , 0.379 ,-,"BMV:IXG *
Company: iShares Trust - iShares Global Financials ETF
(IQT111735282) - Bolsa Mexicana de Valores (BMV)

LSE:0U5I
Company: iShares Trust - iShares Global Financials ETF
(IQT575228258) - London Stock Exchange (LSE)"
iShares Trust - iShares Global Green Bond ETF (NasdaqGM:BGRN),NasdaqGM:BGRN,Financials (Primary),-, 73.36 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares Global Healthcare ETF (ARCA:IXJ),ARCA:IXJ,Financials (Primary), 5.42 , 111.99 , 1.08 , 12.9 , 23.2 , 2.68 ,-, 0.018 , 0.06 ,-,"BMV:IXJ *
Company: iShares Trust - iShares Global Healthcare ETF
(IQT111735283) - Bolsa Mexicana de Valores (BMV)

LSE:0JFM
Company: iShares Trust - iShares Global Healthcare ETF
(IQT550582843) - London Stock Exchange (LSE)"
iShares Trust - iShares Global Industrials ETF (ARCA:EXI),ARCA:EXI,Financials (Primary),-, 160.52 ,-,-,-,-,-,-,-,-,"BMV:EXI *
Company: iShares Trust - iShares Global Industrials ETF
(IQT111735292) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Global Infrastructure ETF (NasdaqGM:IGF),NasdaqGM:IGF,Financials (Primary),-, 61.76 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:IGF *
Company: iShares Trust - iShares Global Infrastructure ETF
(IQT111735285) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Global Materials ETF (ARCA:MXI),ARCA:MXI,Financials (Primary),-, 122.23 ,-,-,-,-,-,-,-,-,"BMV:MXI *
Company: iShares Trust - iShares Global Materials ETF
(IQT111735279) - Bolsa Mexicana de Valores (BMV)

LSE:0JJ4
Company: iShares Trust - iShares Global Materials ETF
(IQT550739392) - London Stock Exchange (LSE)"
iShares Trust - iShares Global Tech ETF (ARCA:IXN),ARCA:IXN,Financials (Primary), 2.69 , 451.68 , 1.09 , 42.4 , 52.1 , 1.58 ,-, 0.013 , 0.445 ,-,"BMV:IXN *
Company: iShares Trust - iShares Global Tech ETF
(IQT111735281) - Bolsa Mexicana de Valores (BMV)

LSE:0JFK
Company: iShares Trust - iShares Global Tech ETF
(IQT550582844) - London Stock Exchange (LSE)"
iShares Trust - iShares Global Timber & Forestry ETF (NasdaqGM:WOOD),NasdaqGM:WOOD,Financials (Primary),-, 115.65 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:WOOD *
Company: iShares Trust - iShares Global Timber & Forestry ETF
(IQT111735280) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares GNMA Bond ETF (NasdaqGM:GNMA),NasdaqGM:GNMA,Financials (Primary),-, 67.09 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares High Yield Bond Factor ETF (BATS:HYDB),BATS:HYDB,Financials (Primary),-, 69.83 ,-,-,-,-,-,-,-,-,"BMV:HYDB *
Company: iShares Trust - iShares High Yield Bond Factor ETF
(IQT620567774) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares iBonds Dec 2021 Term Corporate ETF (ARCA:IBDM),ARCA:IBDM,Financials (Primary),-, 33.3 ,-,-,-,-,-,-,-,-,"BMV:IBDM *
Company: iShares Trust - iShares iBonds Dec 2021 Term Corporate ETF
(IQT574940808) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares iBonds Dec 2021 Term Treasury ETF (NasdaqGM:IBTA),NasdaqGM:IBTA,Financials (Primary),-, 34.04 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares iBonds Dec 2022 Term Corporate ETF (ARCA:IBDN),ARCA:IBDN,Financials (Primary),-, 34.13 ,-,-,-,-,-,-,-,-,"BMV:IBDN *
Company: iShares Trust - iShares iBonds Dec 2022 Term Corporate ETF
(IQT574940805) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares iBonds Dec 2022 Term Treasury ETF (NasdaqGM:IBTB),NasdaqGM:IBTB,Financials (Primary),-, 34.12 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares iBonds Dec 2023 Term Corporate ETF (ARCA:IBDO),ARCA:IBDO,Financials (Primary),-, 35.0 ,-,-,-,-,-,-,-,-,"BMV:IBDO *
Company: iShares Trust - iShares iBonds Dec 2023 Term Corporate ETF
(IQT574940804) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares iBonds Dec 2023 Term Treasury ETF (NasdaqGM:IBTD),NasdaqGM:IBTD,Financials (Primary),-, 34.41 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares iBonds Dec 2024 Term Corporate ETF (ARCA:IBDP),ARCA:IBDP,Financials (Primary),-, 35.34 ,-,-,-,-,-,-,-,-,"BMV:IBDP *
Company: iShares Trust - iShares iBonds Dec 2024 Term Corporate ETF
(IQT574940809) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares iBonds Dec 2024 Term Treasury ETF (NasdaqGM:IBTE),NasdaqGM:IBTE,Financials (Primary),-, 34.5 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares iBonds Dec 2025 Term Corporate ETF (ARCA:IBDQ),ARCA:IBDQ,Financials (Primary),-, 36.23 ,-,-,-,-,-,-,-,-,"BMV:IBDQ *
Company: iShares Trust - iShares iBonds Dec 2025 Term Corporate ETF
(IQT574940807) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares iBonds Dec 2025 Term Treasury ETF (NasdaqGM:IBTF),NasdaqGM:IBTF,Financials (Primary),-, 34.47 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares iBonds Dec 2026 Term Treasury ETF (NasdaqGM:IBTG),NasdaqGM:IBTG,Financials (Primary),-, 34.39 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares iBonds Dec 2027 Term Corporate ETF (ARCA:IBDS),ARCA:IBDS,Financials (Primary),-, 36.27 ,-,-,-,-,-,-,-,-,"BMV:IBDS *
Company: iShares Trust - iShares iBonds Dec 2027 Term Corporate ETF
(IQT574940803) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares iBonds Dec 2027 Term Treasury ETF (NasdaqGM:IBTH),NasdaqGM:IBTH,Financials (Primary),-, 34.17 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares iBonds Dec 2028 Term Treasury ETF (NasdaqGM:IBTI),NasdaqGM:IBTI,Financials (Primary),-, 34.12 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares iBonds Dec 2029 Term Treasury ETF (NasdaqGM:IBTJ),NasdaqGM:IBTJ,Financials (Primary),-, 33.84 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares iBonds Dec 2030 Term Treasury ETF (NasdaqGM:IBTK),NasdaqGM:IBTK,Financials (Primary),-, 31.41 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),-
iShares Trust - iShares iBoxx $ High Yield Corporate Bond ETF (ARCA:HYG),ARCA:HYG,Financials (Primary), 9.23 , 118.05 , 1.01 , 7.32 , 13.7 , 1.15 ,-, 0.061 , 10.6 ,-,"BMV:HYG *
Company: iShares Trust - iShares iBoxx $ High Yield Corporate Bond ETF
(IQT44447423) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares iBoxx $ Investment Grade Corporate Bond ETF (ARCA:LQD),ARCA:LQD,Financials (Primary), 14.4 , 179.99 , 1.01 , 5.88 , 8.17 , 1.36 ,-, 0.034 , 4.66 ,-,"BMV:LQD *
Company: iShares Trust - iShares iBoxx $ Investment Grade Corporate Bond ETF
(IQT39341068) - Bolsa Mexicana de Valores (BMV)

LSE:0JFI
Company: iShares Trust - iShares iBoxx $ Investment Grade Corporate Bond ETF
(IQT550738968) - London Stock Exchange (LSE)"
iShares Trust - iShares India 50 ETF (NasdaqGM:INDY),NasdaqGM:INDY,Financials (Primary),-, 62.96 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:INDY *
Company: iShares Trust - iShares India 50 ETF
(IQT108527325) - Bolsa Mexicana de Valores (BMV)

LSE:0JK5
Company: iShares Trust - iShares India 50 ETF
(IQT550582828) - London Stock Exchange (LSE)"
iShares Trust - iShares Intermediate Government/Credit Bond ETF (BATS:GVI),BATS:GVI,Financials (Primary),-, 155.18 ,-,-,-,-,-,-,-,-,"BMV:GVI *
Company: iShares Trust - iShares Intermediate Government/Credit Bond ETF
(IQT79106952) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares International Developed Real Estate ETF (NasdaqGM:IFGL),NasdaqGM:IFGL,Financials (Primary),-, 39.73 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:IFGL *
Company: iShares Trust - iShares International Developed Real Estate ETF
(IQT54309921) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares International Select Dividend ETF (BATS:IDV),BATS:IDV,Financials (Primary),-, 43.84 ,-,-,-,-,-,-,-,-,"BMV:IDV *
Company: iShares Trust - iShares International Select Dividend ETF
(IQT107843563) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares International Treasury Bond ETF (NasdaqGM:IGOV),NasdaqGM:IGOV,Financials (Primary),-, 70.38 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:IGOV *
Company: iShares Trust - iShares International Treasury Bond ETF
(IQT171747097) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares Investment Grade Bond Factor ETF (BATS:IGEB),BATS:IGEB,Financials (Primary),-, 72.55 ,-,-,-,-,-,-,-,-,"BMV:IGEB *
Company: iShares Trust - iShares Investment Grade Bond Factor ETF
(IQT620354315) - Bolsa Mexicana de Valores (BMV)"
iShares Trust - iShares J.P. Morgan USD Emerging Markets Bond ETF (NasdaqGM:EMB),NasdaqGM:EMB,Financials (Primary),-, 150.84 ,-,-,-,-,-,-,-,Nasdaq Global Market (NasdaqGM),"BMV:EMB *
Company: iShares Trust - iShares J.P. Morgan USD Emerging Markets Bond ETF
(IQT45347133) - Bolsa Mexicana de Valores (BMV)

LSE:0JHW
Company: iShares Trust - iShares J.P. Morgan USD Emerging Markets Bond ETF
(IQT550582832) - London Stock Exchange (LSE)"
iShares Trust - iShares JPX-Nikkei 400 ETF (ARCA:JPXN),ARCA:JPXN,Financials (Primary), 2.95 , 97.49 , 0.995 , (4.49)  , 35.3 , 5.36 ,-, 0.02 , 0.169 ,-,"BMV:JPXN *
Company: iShares Trust - iShares JPX-Nikkei 400 ETF
(IQT276748220) - Bolsa Mexicana de Valores (BMV)"
